date,close,volume,day,macd,macds,macdh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,rs_14,rsi_14,rsi,close_50_sma,ma50,close_200_sma,ma200,vix,TLT,IEF,SHY,interest_rates,benz_rate
2018-07-06,254.055,66493700.0,4.0,-0.145,-0.024,-0.121,-196.388,-220.287,-220.287,-232.475,-232.475,-195.912,-195.912,1.378,57.952,57.952,250.684,250.684,250.684,250.684,13.37,122.75,102.61,83.27,1.91,8.0
2018-07-09,256.343,50550400.0,0.0,0.221,0.025,0.196,-128.267,-189.614,-189.614,-218.188,-218.188,-132.466,-132.466,1.738,63.483,63.483,250.802,250.802,250.802,250.802,12.69,121.96,102.35,83.22,1.91,7.2
2018-07-10,257.266,51966800.0,1.0,0.578,0.136,0.442,-106.696,-161.975,-161.975,-199.45,-199.45,-87.024,-87.024,1.895,65.456,65.456,250.934,250.934,250.934,250.934,12.64,121.95,102.27,83.21,1.91,6.5
2018-07-11,255.384,77054700.0,2.0,0.703,0.249,0.454,-124.584,-149.511,-149.511,-182.804,-182.804,-82.925,-82.925,1.41,58.51,58.51,251.023,251.023,251.023,251.023,13.63,122.42,102.48,83.24,1.91,5.667
2018-07-12,257.699,60124700.0,3.0,0.975,0.394,0.581,-113.258,-137.427,-137.427,-167.678,-167.678,-76.924,-76.924,1.749,63.625,63.625,251.31,251.31,251.154,251.154,12.58,122.41,102.44,83.23,1.91,7.286
2018-07-13,257.902,48216000.0,4.0,1.193,0.554,0.639,-106.062,-126.972,-126.972,-154.109,-154.109,-72.696,-72.696,1.781,64.043,64.043,251.634,251.634,251.283,251.283,12.18,122.72,102.61,83.25,1.91,6.454
2018-07-16,257.671,48201000.0,0.0,1.331,0.709,0.622,-134.056,-129.333,-129.333,-145.851,-145.851,-96.298,-96.298,1.714,63.154,63.154,251.964,251.964,251.404,251.404,12.83,122.21,102.44,83.23,1.91,6.75
2018-07-17,258.714,52315500.0,1.0,1.506,0.869,0.638,-123.078,-127.248,-127.248,-139.65,-139.65,-102.445,-102.445,1.897,65.486,65.486,252.253,252.253,251.539,251.539,12.06,121.98,102.38,83.22,1.91,6.143
2018-07-18,259.258,44593500.0,2.0,1.669,1.029,0.64,-158.821,-137.772,-137.772,-139.024,-139.024,-135.269,-135.269,2.0,66.672,66.672,252.536,252.536,251.68,251.68,12.1,121.49,102.3,83.21,1.91,7.5
2018-07-19,258.28,61412100.0,3.0,1.701,1.163,0.538,-389.313,-221.619,-221.619,-166.556,-166.556,-331.746,-331.746,1.668,62.516,62.516,252.799,252.799,251.798,251.798,12.87,122.26,102.58,83.25,1.91,7.0
2018-07-20,257.985,82337700.0,4.0,1.683,1.267,0.416,-397.747,-280.329,-280.329,-204.48,-204.48,-432.026,-432.026,1.582,61.273,61.273,253.009,253.009,251.906,251.906,12.86,120.76,102.22,83.25,1.91,7.875
2018-07-23,258.465,47047600.0,0.0,1.688,1.351,0.336,-387.452,-316.037,-316.037,-241.666,-241.666,-464.779,-464.779,1.672,62.575,62.575,253.182,253.182,252.019,252.019,12.62,119.27,101.72,83.2,1.91,6.6
2018-07-24,259.765,68026900.0,1.0,1.775,1.436,0.339,-359.572,-330.548,-330.548,-271.293,-271.293,-449.059,-449.059,1.934,65.918,65.918,253.366,253.366,252.15,252.15,12.41,119.68,101.79,83.21,1.91,7.167
2018-07-25,261.979,78882900.0,2.0,1.998,1.548,0.449,-275.686,-312.261,-312.261,-284.949,-284.949,-366.885,-366.885,2.415,70.714,70.714,253.592,253.592,252.314,252.314,12.29,119.49,101.72,83.18,1.91,7.0
2018-07-26,261.361,57919500.0,3.0,2.1,1.659,0.442,-286.057,-303.526,-303.526,-291.141,-291.141,-328.296,-328.296,2.11,67.844,67.844,253.841,253.841,252.463,252.463,12.14,119.26,101.61,83.18,1.91,8.2
2018-07-27,259.59,76768700.0,4.0,2.017,1.73,0.287,-315.772,-307.608,-307.608,-296.63,-296.63,-329.564,-329.564,1.518,60.292,60.292,254.032,254.032,252.578,252.578,13.03,119.46,101.77,83.19,1.91,6.667
2018-07-30,258.234,63742500.0,0.0,1.821,1.749,0.073,-392.203,-335.807,-335.807,-309.689,-309.689,-388.042,-388.042,1.233,55.223,55.223,254.201,254.201,252.667,252.667,14.26,119.05,101.64,83.19,1.91,6.667
2018-07-31,259.507,68570500.0,1.0,1.748,1.748,-0.001,-368.231,-346.615,-346.615,-321.998,-321.998,-395.849,-395.849,1.423,58.73,58.73,254.408,254.408,252.774,252.774,12.83,119.7,101.78,83.19,1.91,7.571
2018-08-01,259.073,53853300.0,2.0,1.636,1.726,-0.09,-376.395,-356.541,-356.541,-333.512,-333.512,-402.599,-402.599,1.33,57.09,57.09,254.569,254.569,252.871,252.871,13.15,118.46,101.34,83.06,1.91,7.273
2018-08-02,260.485,63426400.0,3.0,1.642,1.709,-0.067,-349.816,-354.3,-354.3,-340.441,-340.441,-382.016,-382.016,1.559,60.917,60.917,254.772,254.772,252.986,252.986,12.19,118.63,101.46,83.11,1.91,8.333
2018-08-03,261.601,53935400.0,4.0,1.716,1.711,0.006,-337.028,-348.542,-348.542,-343.142,-343.142,-359.344,-359.344,1.753,63.676,63.676,254.983,254.983,253.115,253.115,11.64,119.22,101.72,83.12,1.91,9.0
2018-08-06,262.56,39400900.0,0.0,1.831,1.735,0.096,-284.731,-327.272,-327.272,-337.852,-337.852,-306.112,-306.112,1.933,65.904,65.904,255.224,255.224,253.254,253.254,11.27,119.29,101.77,83.14,1.91,8.5
2018-08-07,263.427,43196600.0,1.0,1.969,1.781,0.187,-229.675,-294.739,-294.739,-323.481,-323.481,-237.256,-237.256,2.108,67.825,67.825,255.494,255.494,253.401,253.401,10.93,118.67,101.56,83.11,1.91,4.667
2018-08-08,263.317,42114600.0,2.0,2.046,1.834,0.211,-231.29,-273.589,-273.589,-306.85,-306.85,-207.068,-207.068,2.058,67.304,67.304,255.82,255.82,253.543,253.543,10.85,118.79,101.65,83.12,1.91,7.0
2018-08-09,262.957,35717000.0,3.0,2.054,1.878,0.176,-236.542,-261.24,-261.24,-291.647,-291.647,-200.427,-200.427,1.902,65.54,65.54,256.072,256.072,253.676,253.676,11.27,119.79,101.93,83.17,1.91,6.0
2018-08-10,261.195,77076000.0,4.0,1.897,1.882,0.015,-262.261,-261.581,-261.581,-281.625,-281.625,-221.492,-221.492,1.358,57.585,57.585,256.32,256.32,253.78,253.78,13.16,120.66,102.37,83.25,1.91,6.0
2018-08-13,260.217,65732900.0,0.0,1.675,1.841,-0.166,-276.535,-266.565,-266.565,-276.605,-276.605,-246.486,-246.486,1.159,53.69,53.69,256.499,256.499,253.868,253.868,14.78,120.41,102.34,83.23,1.91,6.0
2018-08-14,261.878,43842000.0,1.0,1.613,1.795,-0.182,-252.298,-261.809,-261.809,-271.673,-271.673,-242.082,-242.082,1.426,58.787,58.787,256.688,256.688,253.976,253.976,13.31,120.14,102.24,83.23,1.91,6.667
2018-08-15,259.922,102925400.0,2.0,1.391,1.714,-0.323,-345.948,-289.856,-289.856,-277.734,-277.734,-314.099,-314.099,1.065,51.585,51.585,256.834,256.834,254.056,254.056,14.64,120.84,102.49,83.27,1.91,5.0
2018-08-16,262.025,69967900.0,3.0,1.369,1.645,-0.276,-309.996,-296.569,-296.569,-284.012,-284.012,-321.682,-321.682,1.359,57.601,57.601,256.98,256.98,254.161,254.161,13.45,120.83,102.46,83.25,1.91,7.8
2018-08-17,262.948,65618500.0,4.0,1.409,1.598,-0.189,-294.229,-295.789,-295.789,-287.938,-287.938,-311.491,-311.491,1.497,59.952,59.952,257.145,257.145,254.275,254.275,12.64,120.98,102.5,83.28,1.91,7.2
2018-08-20,263.51,39807500.0,0.0,1.469,1.572,-0.103,-286.57,-292.716,-292.716,-289.531,-289.531,-299.087,-299.087,1.588,61.359,61.359,257.306,257.306,254.393,254.393,12.49,121.79,102.82,83.33,1.91,6.667
2018-08-21,264.128,67272000.0,1.0,1.549,1.568,-0.019,-224.22,-269.884,-269.884,-282.982,-282.982,-243.688,-243.688,1.696,62.901,62.901,257.472,257.472,254.516,254.516,12.86,121.38,102.68,83.31,1.91,8.333
2018-08-22,263.972,44993300.0,2.0,1.581,1.57,0.011,-226.412,-255.393,-255.393,-273.786,-273.786,-218.609,-218.609,1.647,62.223,62.223,257.629,257.629,254.635,254.635,12.25,121.86,102.87,83.33,1.91,7.667
2018-08-23,263.621,49204900.0,3.0,1.561,1.568,-0.008,-231.314,-247.367,-247.367,-264.979,-264.979,-212.142,-212.142,1.541,60.648,60.648,257.795,257.795,254.745,254.745,12.41,122.05,102.86,83.32,1.91,6.5
2018-08-24,265.208,57487400.0,4.0,1.653,1.585,0.068,-199.1,-231.278,-231.278,-253.746,-253.746,-186.342,-186.342,1.855,64.97,64.97,257.98,257.98,254.873,254.873,11.99,122.29,102.89,83.33,1.91,8.0
2018-08-27,267.301,57072400.0,0.0,1.873,1.643,0.23,-132.018,-198.191,-198.191,-235.227,-235.227,-124.119,-124.119,2.3,69.7,69.7,258.213,258.213,255.023,255.023,12.16,121.59,102.66,83.3,1.91,6.75
2018-08-28,267.431,46943500.0,1.0,2.035,1.721,0.314,-225.626,-207.336,-207.336,-225.93,-225.93,-170.148,-170.148,2.33,69.969,69.969,258.46,258.46,255.171,255.171,12.5,120.86,102.43,83.27,1.91,6.0
2018-08-29,268.87,61485500.0,2.0,2.253,1.828,0.425,-173.242,-195.972,-195.972,-215.944,-215.944,-156.027,-156.027,2.685,72.863,72.863,258.754,258.754,255.332,255.332,12.25,121.02,102.4,83.26,1.91,4.5
2018-08-30,267.781,61229500.0,3.0,2.311,1.924,0.387,-258.665,-216.869,-216.869,-216.252,-216.252,-218.103,-218.103,2.083,67.56,67.56,259.019,259.019,255.476,255.476,13.53,121.28,102.59,83.32,1.91,7.0
2018-08-31,267.79,66140800.0,4.0,2.331,2.006,0.326,-279.55,-237.763,-237.763,-223.423,-223.423,-266.444,-266.444,2.085,67.581,67.581,259.315,259.315,255.618,255.618,12.86,121.0,102.61,83.34,1.91,7.0
2018-09-04,267.329,57594400.0,1.0,2.284,2.061,0.222,-286.859,-254.128,-254.128,-233.658,-233.658,-295.069,-295.069,1.878,65.249,65.249,259.593,259.593,255.751,255.751,13.16,120.03,102.17,83.19,1.95,7.2
2018-09-05,266.61,72452400.0,2.0,2.163,2.082,0.081,-298.261,-268.839,-268.839,-245.385,-245.385,-315.747,-315.747,1.609,61.673,61.673,259.926,259.926,255.873,255.873,13.91,119.71,102.16,83.19,1.95,4.0
2018-09-06,265.807,65909900.0,3.0,1.98,2.061,-0.081,-383.822,-307.167,-307.167,-265.979,-265.979,-389.543,-389.543,1.373,57.863,57.863,260.231,260.231,255.983,255.983,14.65,120.15,102.37,83.22,1.95,3.0
2018-09-07,265.291,73524800.0,4.0,1.773,2.004,-0.231,-425.832,-346.722,-346.722,-292.893,-292.893,-454.379,-454.379,1.247,55.487,55.487,260.568,260.568,256.086,256.086,14.88,119.13,101.91,83.13,1.95,7.0
2018-09-10,265.752,50210900.0,0.0,1.627,1.928,-0.301,-416.663,-370.036,-370.036,-318.607,-318.607,-472.892,-472.892,1.335,57.178,57.178,260.886,260.886,256.191,256.191,14.16,119.57,101.97,83.14,1.95,5.25
2018-09-11,266.628,50530500.0,1.0,1.564,1.856,-0.291,-399.242,-379.771,-379.771,-338.995,-338.995,-461.323,-461.323,1.517,60.266,60.266,261.213,261.213,256.303,256.303,13.22,118.66,101.6,83.09,1.95,7.0
2018-09-12,266.693,59810800.0,2.0,1.502,1.785,-0.283,-430.48,-396.674,-396.674,-358.221,-358.221,-473.579,-473.579,1.531,60.492,60.492,261.532,261.532,256.414,256.414,13.14,118.94,101.72,83.09,1.95,7.0
2018-09-13,268.27,51034200.0,3.0,1.562,1.74,-0.178,-425.863,-406.404,-406.404,-374.282,-374.282,-470.647,-470.647,1.91,65.635,65.635,261.9,261.9,256.538,256.538,12.37,119.12,101.71,83.1,1.95,8.0
2018-09-14,268.316,55079900.0,4.0,1.595,1.711,-0.116,-403.374,-405.394,-405.394,-384.653,-384.653,-446.876,-446.876,1.922,65.776,65.776,262.227,262.227,256.661,256.661,12.07,118.55,101.52,83.07,1.95,6.333
2018-09-17,266.896,68244000.0,0.0,1.49,1.667,-0.177,-434.526,-415.104,-415.104,-394.803,-394.803,-455.707,-455.707,1.377,57.931,57.931,262.484,262.484,256.767,256.767,13.68,118.55,101.54,83.05,1.95,6.5
2018-09-18,268.344,61930400.0,1.0,1.505,1.635,-0.129,-377.128,-402.446,-402.446,-397.351,-397.351,-412.635,-412.635,1.688,62.802,62.802,262.724,262.724,256.885,256.885,12.79,117.31,101.12,83.04,1.95,7.75
2018-09-19,268.63,49080600.0,2.0,1.523,1.612,-0.089,-363.055,-389.315,-389.315,-394.672,-394.672,-378.602,-378.602,1.754,63.696,63.696,262.952,262.952,257.003,257.003,11.75,116.61,100.95,83.02,1.95,6.333
2018-09-20,270.807,100360600.0,3.0,1.694,1.629,0.065,-232.375,-337.002,-337.002,-375.449,-375.449,-260.108,-260.108,2.297,69.67,69.67,263.26,263.26,257.141,257.141,11.8,117.15,100.96,83.05,1.95,6.333
2018-09-21,270.559,105479700.0,4.0,1.788,1.661,0.127,-235.93,-303.311,-303.311,-351.403,-351.403,-207.128,-207.128,2.154,68.295,68.295,263.517,263.517,257.274,257.274,11.68,117.1,101.0,83.03,1.95,7.5
2018-09-24,269.661,53409600.0,0.0,1.77,1.682,0.088,-325.21,-310.611,-310.611,-337.806,-337.806,-256.222,-256.222,1.732,63.397,63.397,263.752,263.752,257.396,257.396,12.2,116.8,100.89,83.03,1.95,7.583
2018-09-25,269.41,44370000.0,1.0,1.716,1.689,0.027,-399.586,-340.269,-340.269,-338.627,-338.627,-343.554,-343.554,1.636,62.063,62.063,263.987,263.987,257.512,257.512,12.42,116.68,100.79,83.04,1.95,6.5
2018-09-26,268.604,79739700.0,2.0,1.589,1.669,-0.08,-416.003,-365.514,-365.514,-347.589,-347.589,-401.363,-401.363,1.372,57.84,57.84,264.185,264.185,257.619,257.619,12.89,117.5,101.12,83.05,1.95,7.143
2018-09-27,269.355,59249500.0,3.0,1.532,1.642,-0.11,-400.718,-377.249,-377.249,-357.476,-357.476,-416.794,-416.794,1.534,60.533,60.533,264.387,264.387,257.731,257.731,12.41,117.58,101.12,83.05,1.95,6.0
2018-09-28,269.383,70091400.0,4.0,1.472,1.608,-0.136,-442.107,-398.868,-398.868,-371.273,-371.273,-454.058,-454.058,1.54,60.633,60.633,264.609,264.609,257.841,257.841,12.12,117.27,101.17,83.09,1.95,5.0
2018-10-01,270.318,62078900.0,0.0,1.483,1.583,-0.1,-421.448,-406.395,-406.395,-382.98,-382.98,-453.223,-453.223,1.774,63.954,63.954,264.856,264.856,257.957,257.957,12.0,116.15,100.71,82.93,2.19,6.0
2018-10-02,270.161,47258200.0,1.0,1.462,1.558,-0.097,-424.926,-412.572,-412.572,-392.844,-392.844,-452.027,-452.027,1.702,62.991,62.991,265.09,265.09,258.07,258.07,12.05,116.86,100.97,82.96,2.19,6.5
2018-10-03,270.309,64694600.0,2.0,1.44,1.535,-0.095,-501.336,-442.16,-442.16,-409.283,-409.283,-507.914,-507.914,1.743,63.547,63.547,265.3,265.3,258.183,258.183,11.61,114.83,100.22,82.92,2.19,8.0
2018-10-04,268.196,111545900.0,3.0,1.239,1.476,-0.237,-350.695,-411.672,-411.672,-410.079,-410.079,-414.857,-414.857,1.067,51.632,51.632,265.425,265.425,258.274,258.274,14.22,114.02,99.96,82.9,2.19,7.333
2018-10-05,266.695,105951700.0,4.0,0.947,1.37,-0.423,-279.321,-367.555,-367.555,-395.904,-395.904,-310.856,-310.856,0.823,45.155,45.155,265.531,265.531,258.349,258.349,14.82,113.04,99.72,82.89,2.19,8.0
2018-10-08,266.695,87742200.0,0.0,0.708,1.237,-0.53,-243.898,-326.336,-326.336,-372.715,-372.715,-233.578,-233.578,0.823,45.155,45.155,265.674,265.674,258.424,258.424,15.69,112.66,99.76,82.87,2.19,5.667
2018-10-09,266.306,74339000.0,1.0,0.481,1.086,-0.605,-248.947,-300.54,-300.54,-348.656,-348.656,-204.306,-204.306,0.77,43.513,43.513,265.835,265.835,258.494,258.494,15.95,113.8,99.95,82.9,2.19,7.0
2018-10-10,257.874,214731000.0,2.0,-0.375,0.794,-1.169,-130.502,-243.86,-243.86,-313.724,-313.724,-104.132,-104.132,0.308,23.542,23.542,265.802,265.802,258.488,258.488,22.96,113.49,100.0,82.92,2.19,5.2
2018-10-11,252.194,274840500.0,3.0,-1.494,0.336,-1.83,-79.501,-189.074,-189.074,-272.174,-272.174,-22.873,-22.873,0.215,17.662,17.662,265.665,265.665,258.434,258.434,24.98,114.87,100.41,82.95,2.19,4.667
2018-10-12,255.697,183186500.0,4.0,-2.074,-0.146,-1.929,-64.172,-147.44,-147.44,-230.596,-230.596,18.872,18.872,0.416,29.376,29.376,265.569,265.569,258.41,258.41,21.31,114.47,100.29,82.95,2.19,7.5
2018-10-15,254.26,102263700.0,0.0,-2.62,-0.641,-1.979,-70.458,-121.779,-121.779,-194.324,-194.324,23.31,23.31,0.382,27.64,27.64,265.422,265.422,258.374,258.374,21.3,114.42,100.35,82.98,2.19,6.938
2018-10-16,259.82,118255800.0,1.0,-2.574,-1.027,-1.547,-50.479,-98.013,-98.013,-162.22,-162.22,30.403,30.403,0.723,41.946,41.946,265.367,265.367,258.387,258.387,17.62,114.68,100.34,82.95,2.19,7.375
2018-10-17,259.866,110626000.0,2.0,-2.505,-1.323,-1.182,-52.706,-82.91,-82.91,-135.783,-135.783,22.836,22.836,0.726,42.049,42.049,265.296,265.296,258.399,258.399,17.4,114.0,100.05,82.95,2.19,4.5
2018-10-18,256.114,134557500.0,3.0,-2.722,-1.603,-1.119,-77.008,-80.943,-80.943,-117.503,-117.503,-7.822,-7.822,0.573,36.422,36.422,265.152,265.152,258.38,258.38,20.06,113.96,100.23,83.0,2.19,1.0
2018-10-19,255.975,139901600.0,4.0,-2.872,-1.857,-1.015,-77.759,-79.881,-79.881,-104.963,-104.963,-29.719,-29.719,0.568,36.228,36.228,265.012,265.012,258.36,258.36,19.89,113.71,100.11,82.95,2.19,7.5
2018-10-22,254.826,82415800.0,0.0,-3.048,-2.095,-0.953,-93.864,-84.542,-84.542,-98.156,-98.156,-57.315,-57.315,0.529,34.593,34.593,264.885,264.885,258.331,258.331,19.64,113.56,100.13,82.93,2.19,6.0
2018-10-23,253.528,146352700.0,1.0,-3.255,-2.327,-0.928,-120.269,-96.451,-96.451,-97.588,-97.588,-94.178,-94.178,0.488,32.794,32.794,264.751,264.751,258.292,258.292,20.71,113.92,100.39,82.98,2.19,5.3
2018-10-24,245.847,177806700.0,2.0,-3.993,-2.66,-1.333,-114.609,-102.504,-102.504,-99.226,-99.226,-109.059,-109.059,0.327,24.625,24.625,264.431,264.431,258.192,258.192,25.23,114.78,100.93,83.11,2.19,6.1
2018-10-25,250.257,138061500.0,3.0,-4.174,-2.963,-1.211,-87.797,-97.602,-97.602,-98.685,-98.685,-95.435,-95.435,0.531,34.685,34.685,264.237,264.237,258.128,258.128,24.22,114.3,100.69,83.08,2.19,8.333
2018-10-26,245.856,201574600.0,4.0,-4.619,-3.294,-1.325,-87.137,-94.113,-94.113,-97.161,-97.161,-88.018,-88.018,0.435,30.334,30.334,263.914,263.914,258.031,258.031,24.16,114.99,101.14,83.13,2.19,7.0
2018-10-29,244.494,160749100.0,0.0,-5.024,-3.64,-1.384,-72.094,-86.774,-86.774,-93.699,-93.699,-72.924,-72.924,0.411,29.117,29.117,263.545,263.545,257.924,257.924,24.7,114.73,101.13,83.16,2.19,6.833
2018-10-30,248.117,157116000.0,1.0,-4.994,-3.911,-1.084,-58.027,-77.191,-77.191,-88.196,-88.196,-55.182,-55.182,0.573,36.425,36.425,263.237,263.237,257.848,257.848,23.35,114.16,100.91,83.12,2.19,5.667
2018-10-31,250.767,128296300.0,2.0,-4.703,-4.069,-0.634,-46.699,-67.027,-67.027,-81.14,-81.14,-38.802,-38.802,0.701,41.2,41.2,262.97,262.97,257.793,257.793,21.23,113.58,100.66,83.08,2.19,7.333
2018-11-01,253.436,99495000.0,3.0,-4.209,-4.097,-0.111,-36.632,-56.896,-56.896,-73.058,-73.058,-24.57,-24.57,0.839,45.629,45.629,262.759,262.759,257.759,257.759,19.34,113.41,100.53,82.98,2.2,7.667
2018-11-02,251.935,122634100.0,4.0,-3.893,-4.056,0.163,-51.466,-55.086,-55.086,-67.068,-67.068,-31.122,-31.122,0.774,43.638,43.638,262.525,262.525,257.715,257.715,19.51,112.0,99.97,82.88,2.2,7.1
2018-11-05,253.325,65622500.0,0.0,-3.49,-3.943,0.453,-42.428,-50.867,-50.867,-61.667,-61.667,-29.265,-29.265,0.851,45.989,45.989,262.288,262.288,257.682,257.682,19.96,112.44,100.03,82.91,2.2,6.625
2018-11-06,254.927,60085900.0,1.0,-3.007,-3.756,0.749,-31.861,-44.531,-44.531,-55.955,-55.955,-21.684,-21.684,0.947,48.648,48.648,262.04,262.04,257.661,257.661,19.91,112.37,99.92,82.89,2.2,6.4
2018-11-07,260.385,102752100.0,2.0,-2.159,-3.437,1.277,2.519,-28.848,-28.848,-46.919,-46.919,7.295,7.295,1.299,56.502,56.502,261.899,261.899,257.681,257.681,16.36,112.52,99.92,82.86,2.2,5.0
2018-11-08,259.913,65584900.0,3.0,-1.508,-3.051,1.543,0.293,-19.134,-19.134,-37.658,-37.658,17.912,17.912,1.258,55.707,55.707,261.72,261.72,257.698,257.698,16.72,112.51,99.78,82.85,2.2,5.0
2018-11-09,257.374,98812600.0,4.0,-1.183,-2.677,1.494,-31.747,-23.339,-23.339,-32.885,-32.885,-4.247,-4.247,1.063,51.516,51.516,261.512,261.512,257.695,257.695,17.36,113.35,100.17,82.89,2.2,5.667
2018-11-12,252.565,99673600.0,0.0,-1.298,-2.401,1.103,-146.391,-64.356,-64.356,-43.375,-43.375,-106.318,-106.318,0.807,44.662,44.662,261.208,261.208,257.658,257.658,20.45,114.09,100.47,82.95,2.2,6.75
2018-11-13,252.092,98176600.0,1.0,-1.412,-2.204,0.792,-150.454,-93.056,-93.056,-59.935,-59.935,-159.296,-159.296,0.787,44.042,44.042,260.903,260.903,257.618,257.618,20.02,114.02,100.55,82.96,2.2,6.8
2018-11-14,250.369,125335900.0,2.0,-1.622,-2.087,0.465,-141.593,-109.235,-109.235,-76.368,-76.368,-174.967,-174.967,0.717,41.765,41.765,260.578,260.578,257.565,257.565,21.25,114.09,100.76,83.02,2.2,7.5
2018-11-15,252.982,135101400.0,3.0,-1.56,-1.982,0.422,-98.722,-105.73,-105.73,-86.156,-86.156,-144.88,-144.88,0.862,46.299,46.299,260.321,260.321,257.533,257.533,19.98,114.04,100.83,83.06,2.2,5.889
2018-11-16,253.64,126668000.0,4.0,-1.441,-1.874,0.433,-94.092,-101.851,-101.851,-91.388,-91.388,-122.778,-122.778,0.901,47.409,47.409,260.088,260.088,257.505,257.505,18.14,114.7,101.14,83.12,2.2,5.5
2018-11-19,249.349,103061700.0,0.0,-1.673,-1.833,0.16,-124.284,-109.328,-109.328,-97.368,-97.368,-133.25,-133.25,0.706,41.399,41.399,259.76,259.76,257.448,257.448,20.1,115.02,101.29,83.19,2.2,5.5
2018-11-20,244.735,136021300.0,1.0,-2.205,-1.908,-0.297,-101.91,-106.856,-106.856,-100.53,-100.53,-119.506,-119.506,0.565,36.098,36.098,259.322,259.322,257.359,257.359,22.48,115.06,101.27,83.17,2.2,4.0
2018-11-21,245.569,75563700.0,2.0,-2.529,-2.032,-0.497,-109.268,-107.66,-107.66,-102.907,-102.907,-117.165,-117.165,0.604,37.651,37.651,258.9,258.9,257.277,257.277,20.8,115.02,101.25,83.17,2.2,5.75
2018-11-23,243.929,42807900.0,4.0,-2.886,-2.203,-0.683,-133.018,-116.113,-116.113,-107.309,-107.309,-133.72,-133.72,0.558,35.807,35.807,258.413,258.413,257.185,257.185,21.52,115.14,101.31,83.15,2.2,5.0
2018-11-26,247.867,79981400.0,0.0,-2.818,-2.326,-0.492,-124.007,-118.744,-118.744,-111.121,-111.121,-133.991,-133.991,0.755,43.023,43.023,258.004,258.004,257.121,257.121,18.9,114.88,101.23,83.16,2.2,7.0
2018-11-27,248.701,75502400.0,1.0,-2.666,-2.394,-0.272,-123.025,-120.171,-120.171,-114.137,-114.137,-132.238,-132.238,0.8,44.447,44.447,257.64,257.64,257.064,257.064,19.02,115.01,101.33,83.17,2.2,7.0
2018-11-28,254.427,127629600.0,2.0,-2.06,-2.327,0.267,-73.997,-104.78,-104.78,-111.018,-111.018,-92.303,-92.303,1.133,53.113,53.113,257.362,257.362,257.046,257.046,18.49,114.45,101.32,83.2,2.2,8.0
2018-11-29,253.871,82346400.0,3.0,-1.606,-2.183,0.577,-73.709,-94.423,-94.423,-105.486,-105.486,-72.296,-72.296,1.095,52.261,52.261,257.067,257.067,257.025,257.025,18.79,114.9,101.58,83.22,2.2,6.5
2018-11-30,255.419,98204200.0,4.0,-1.108,-1.968,0.86,-57.921,-82.256,-82.256,-97.743,-97.743,-51.281,-51.281,1.195,54.452,54.452,256.759,256.759,257.014,257.014,18.07,115.33,101.78,83.25,2.2,6.2
2018-12-03,258.801,103176300.0,0.0,-0.436,-1.661,1.225,-24.635,-63.049,-63.049,-86.178,-86.178,-16.79,-16.79,1.433,58.893,58.893,256.524,256.524,257.026,257.026,16.44,115.88,101.79,83.04,2.27,8.0
2018-12-04,250.415,177986000.0,1.0,-0.573,-1.444,0.87,-73.024,-66.374,-66.374,-79.577,-79.577,-39.969,-39.969,0.877,46.728,46.728,256.139,256.139,256.982,256.982,20.74,117.82,102.26,83.1,2.27,4.333
2018-12-06,250.035,204185400.0,3.0,-0.705,-1.296,0.591,-69.07,-67.273,-67.273,-75.475,-75.475,-50.867,-50.867,0.861,46.262,46.262,255.751,255.751,256.937,256.937,21.19,118.19,102.52,83.18,2.27,6.0
2018-12-07,244.225,161018900.0,4.0,-1.263,-1.289,0.026,-101.419,-78.655,-78.655,-76.535,-76.535,-82.894,-82.894,0.659,39.733,39.733,255.264,255.264,256.854,256.854,23.23,118.41,102.82,83.27,2.27,7.333
2018-12-10,244.689,151445900.0,0.0,-1.649,-1.361,-0.288,-63.964,-73.758,-73.758,-75.609,-75.609,-70.055,-70.055,0.679,40.455,40.455,254.771,254.771,256.776,256.776,22.64,118.9,102.88,83.27,2.27,3.5
2018-12-11,244.744,121504400.0,1.0,-1.929,-1.475,-0.454,-63.709,-70.408,-70.408,-73.876,-73.876,-63.474,-63.474,0.682,40.547,40.547,254.278,254.278,256.699,256.699,21.76,118.88,102.62,83.19,2.27,6.0
2018-12-12,245.976,97976700.0,2.0,-2.027,-1.585,-0.442,-58.051,-66.289,-66.289,-71.347,-71.347,-56.174,-56.174,0.744,42.661,42.661,253.791,253.791,256.63,256.63,21.46,118.35,102.34,83.18,2.27,6.0
2018-12-13,245.893,96662700.0,3.0,-2.088,-1.686,-0.402,-58.434,-63.671,-63.671,-68.788,-68.788,-53.436,-53.436,0.741,42.551,42.551,253.306,253.306,256.562,256.562,20.65,118.07,102.4,83.26,2.27,9.0
2018-12-14,241.353,116961100.0,4.0,-2.474,-1.843,-0.63,-79.28,-68.874,-68.874,-68.817,-68.817,-68.988,-68.988,0.586,36.95,36.95,252.726,252.726,256.467,256.467,21.63,118.48,102.56,83.31,2.27,5.4
2018-12-17,236.618,165492300.0,0.0,-3.126,-2.1,-1.026,-66.794,-68.181,-68.181,-68.605,-68.605,-67.332,-67.332,0.475,32.19,32.19,252.095,252.095,256.343,256.343,24.52,119.17,102.86,83.39,2.27,7.833
